"","AAPL","AMGN","AXP","BA","CAT","CRM","CSCO","CVX","DIS","GS","HD","HON","IBM","INTC","JNJ","JPM","KO","MCD","MMM","MRK","MSFT","NKE","PG","TRV","UNH","V","VZ","WBA","WMT"
"1350",58.5924987792969,203.210006713867,117.410003662109,372.429992675781,130.190002441406,146.970001220703,46.7900009155273,115.110000610352,130.860000610352,207.419998168945,235.899993896484,163.630004882812,135.860427856445,52.4500007629395,135.169998168945,119.680000305176,53.4900016784668,208.300003051758,135.602005004883,80.5820617675781,140.410003662109,94.879997253418,117.529998779297,142.570007324219,236.990005493164,177.869995117188,60.2900009155273,54.6599998474121,39.8066673278809
"1351",58.8199996948242,203.559997558594,119.099998474121,369.059997558594,132.070007324219,146.169998168945,47.0299987792969,115.349998474121,132.369995117188,206.460006713867,236.770004272461,167.520004272461,128.35563659668,51.8600006103516,136.169998168945,120.349998474121,53.7900009155273,206.850006103516,136.739135742188,79.9618301391602,139.690002441406,95.5599975585938,116.629997253418,140.479995727539,243.669998168945,177.940002441406,60.4099998474121,55.939998626709,39.9466667175293
"1352",59.1025009155273,202.720001220703,116.76000213623,344,130.710006713867,144.089996337891,46.7099990844727,114.73999786377,130.889999389648,206.520004272461,237.929992675781,165.570007324219,128.193115234375,51.3600006103516,127.699996948242,120.559997558594,54.7799987792969,208.5,136.371231079102,80.8015289306641,137.410003662109,96.0999984741211,117.470001220703,141.360000610352,245.339996337891,175.710006713867,61.0499992370605,55.2999992370605,39.7133331298828
"1353",60.127498626709,202.929992675781,119.050003051758,331.059997558594,132.229995727539,144.550003051758,47.3899993896484,116.610000610352,130.259994506836,209.25,236.699996948242,168.940002441406,126.749519348145,52.1300010681152,128.020004272461,123.550003051758,54.2299995422363,209.850006103516,138.745819091797,80.6488571166992,138.429992675781,96.2200012207031,119.080001831055,141.910003662109,243.919998168945,176.429992675781,60.75,54.5900001525879,39.9133338928223
"1354",59.9900016784668,204.830001831055,118.610000610352,337,133.690002441406,142.330001831055,47.5499992370605,117.800003051758,132.399993896484,209.600006103516,237.199996948242,168.940002441406,128.068832397461,52.0099983215332,129.199996948242,124.790000915527,53.8499984741211,199.270004272461,140.083618164062,77.5763397216797,136.369995117188,95.5999984741211,122.180000305176,130.149993896484,249.479995727539,170.860000610352,60.7700004577637,55.3199996948242,39.8600006103516
"1355",60.7949981689453,203.320007324219,116.48999786377,340.5,135.339996337891,145.130004882812,47.0499992370605,117.980003356934,131.130004882812,211.320007324219,234.669998168945,169.850006103516,128.470367431641,51.7200012207031,129.899993896484,125.120002746582,54.6399993896484,199.210006713867,141.10368347168,79.0744247436523,137.240005493164,92.3199996948242,123,132.160003662109,247.800003051758,171.320007324219,60.8800010681152,54.560001373291,39.783332824707
"1356",60.8950004577637,203.059997558594,116.410003662109,344.549987792969,133.850006103516,148.119995117188,46.4099998474121,117.580001831055,130.259994506836,211.050003051758,233.889999389648,171.460006713867,128.17399597168,52.2299995422363,127.5,125.029998779297,54.6100006103516,196.020004272461,135.359527587891,78.7977066040039,139.940002441406,91.5,124.790000915527,131.429992675781,244.509994506836,176.160003662109,60.5800018310547,54.4500007629395,39.7000007629395
"1357",61.6450004577637,203.050003051758,118.26000213623,339.829986572266,139.729995727539,150.490005493164,46.9000015258789,118.669998168945,130.899993896484,214.229995727539,234.380004882812,171.630004882812,129.483749389648,56.4599990844727,128.350006103516,126.029998779297,53.75,194.610000610352,138.871231079102,78.4923629760742,140.729995727539,90.9199981689453,123.25,130.429992675781,244.910003662109,177.850006103516,60.3699989318848,55.4199981689453,39.6800003051758
"1358",62.2625007629395,205.009994506836,118.580001831055,340.880004882812,140.059997558594,154.789993286133,47.1699981689453,118.480003356934,130.529998779297,217.75,236.800003051758,172.679992675781,129.990432739258,56.7599983215332,129.179992675781,126.51000213623,53.5699996948242,191.779998779297,141.354507446289,78.4351119995117,144.190002441406,90.8499984741211,123.480003356934,129.300003051758,247.050003051758,179.839996337891,60.1800003051758,55.7999992370605,39.7400016784668
"1359",60.8224983215332,208.990005493164,117.419998168945,348.929992675781,141.330001831055,155.089996337891,47.2400016784668,118.129997253418,129.479995727539,217.639999389648,234.139999389648,173.160003662109,127.934989929199,56.3400001525879,129.119995117188,126.430000305176,53.4099998474121,192.619995117188,141.145492553711,81.2022933959961,142.830001831055,89.2799987792969,123.599998474121,128.929992675781,252.289993286133,177.630004882812,60.189998626709,56.2700004577637,39.0499992370605
"1360",60.814998626709,210.880004882812,118.069999694824,346.059997558594,140.339996337891,158.279998779297,47.560001373291,116.360000610352,129.600006103516,215.809997558594,236.240005493164,174.600006103516,129.302108764648,56.5999984741211,132.839996337891,125.730003356934,53.939998626709,196.889999389648,140.777587890625,82.2709884643555,144.610000610352,90.1900024414062,124.940002441406,129.779998779297,254.800003051758,179.25,60.8199996948242,55.8600006103516,39.3666687011719
"1361",62.189998626709,213.25,117.279998779297,339.910003662109,137.800003051758,156.490005493164,47.5099983215332,116.139999389648,129.919998168945,213.380004882812,234.580001831055,172.729995727539,127.848945617676,56.5299987792969,132.039993286133,124.919998168945,54.4300003051758,196.699996948242,137.951507568359,82.6908416748047,143.369995117188,89.5500030517578,124.51000213623,131.059997558594,252.699996948242,178.860000610352,60.4700012207031,54.7799987792969,39.0866661071777
"1362",63.9550018310547,217.949996948242,119.139999389648,345.190002441406,144.490005493164,159.740005493164,47.0299987792969,116.209999084473,132.75,217.389999389648,237.339996337891,176.119995117188,129.569793701172,56.5099983215332,131.199996948242,127.800003051758,53.9000015258789,193.940002441406,142.215713500977,81.0496215820312,143.720001220703,89.1800003051758,123.870002746582,130.720001220703,252.210006713867,180.929992675781,60.3699989318848,57.3800010681152,39.2066688537598
"1363",64.375,214.410003662109,119.620002746582,351.089996337891,146.919998168945,157.600006103516,47.4799995422363,121.569999694824,132.919998168945,219.869995117188,234.919998168945,180,131.615676879883,57.6100006103516,130.229995727539,128.820007324219,53.1399993896484,188.660003662109,146.237457275391,80.0572509765625,144.550003051758,89.8600006103516,119.069999694824,130.199996948242,251.25,178.949996948242,59.8699989318848,59.6500015258789,39.189998626709
"1364",64.2825012207031,215.080001831055,118.769996643066,358.290008544922,146.369995117188,158.149993896484,47.7599983215332,121.940002441406,131.449996948242,218.639999389648,232.199996948242,180.679992675781,131.82600402832,57.5499992370605,130.419998168945,129.100006103516,52.4199981689453,192.179992675781,146.546829223633,79.1221389770508,144.460006713867,89.879997253418,118.900001525879,131.270004272461,250.300003051758,176.369995117188,59.5,61.2099990844727,39.6199989318848
"1365",64.3099975585938,216.399993896484,119.690002441406,354.190002441406,145.490005493164,158.929992675781,48.2700004577637,119.900001525879,131.270004272461,218.419998168945,234.009994506836,180.809997558594,132.676864624023,57.5999984741211,130.960006713867,129.300003051758,52.7999992370605,194.179992675781,145.484954833984,79.4370193481445,144.059997558594,89.4800033569336,120.319999694824,132.350006103516,250.520004272461,176.770004272461,60.1300010681152,59.4900016784668,39.8333320617676
"1366",64.8574981689453,217.990005493164,121.279998779297,357.309997558594,147.009994506836,159.5,48.4199981689453,121.889999389648,132.960006713867,223.289993286133,232.940002441406,179.660003662109,131.634796142578,58.0499992370605,131.429992675781,130,52.2900009155273,193.080001831055,145.919738769531,79.0839691162109,144.259994506836,90.4000015258789,119.620002746582,133.009994506836,256.459991455078,178.429992675781,60.5299987792969,58.6699981689453,40.0766677856445
"1367",65.0350036621094,221.110000610352,121.470001220703,351,148.160003662109,161.110000610352,48.8300018310547,120.930000305176,137.960006713867,222.910003662109,232.839996337891,181.210006713867,131.558319091797,58.2700004577637,133,130.380004882812,52.2099990844727,193.610000610352,144.77424621582,79.7614517211914,145.960006713867,89.8099975585938,119.699996948242,133.289993286133,256.970001220703,178.970001220703,59.3499984741211,59.2400016784668,39.8133316040039
"1368",65.5500030517578,220.699996948242,120.900001525879,366.959991455078,148,161.779998779297,48.0999984741211,120.809997558594,136.740005493164,219.029998779297,231.800003051758,180.830001831055,129.512420654297,58.3499984741211,131.979995727539,129.919998168945,51.8400001525879,192.639999389648,142.232437133789,79.4656524658203,146.110000610352,90.0500030517578,119.330001831055,133.539993286133,254.089996337891,179.539993286133,59.6100006103516,62.25,39.6800003051758
"1369",65.4899978637695,221.309997558594,120.889999389648,362.880004882812,146.339996337891,162.860000610352,48.3699989318848,120.959999084473,138.580001831055,220.410003662109,233.119995117188,182.009994506836,129.627151489258,58.2000007629395,131.350006103516,129.160003662109,51.7099990844727,193.279998779297,142.842803955078,80.2671737670898,147.070007324219,89.5,119.269996643066,133.350006103516,255.25,179.740005493164,59.3199996948242,62.7200012207031,39.7066688537598
"1370",66.1175003051758,219.669998168945,120.26000213623,362.5,144.490005493164,162.600006103516,48.4599990844727,122.279998779297,148.720001220703,219.320007324219,234.800003051758,181.949996948242,128.565963745117,57.8899993896484,131.270004272461,128.479995727539,52.4099998474121,195,142.600326538086,80.9351119995117,147.309997558594,91.2900009155273,120.650001525879,134.130004882812,253.570007324219,179.410003662109,59.4099998474121,62.25,40.3266677856445
